3839	1792	256	3820	1733	218
4095	1792	256	4051	1731	216
0	2048	256	7	1984	223
256	2048	256	278	1982	223
512	2048	256	555	1981	223
768	2048	256	804	1981	222
1024	2048	256	1056	1980	222
1280	2048	256	1327	1981	221
1536	2048	256	1558	1980	222
1792	2048	256	1807	1978	222
2048	2048	256	2057	1979	221
2303	2048	256	2341	1978	221
2559	2048	256	2573	1977	220
2815	2048	256	2822	1976	220
3071	2048	256	3073	1975	221
3327	2048	256	3327	1975	220
3583	2048	256	3571	1975	220
3839	2048	256	3821	1974	217
4095	2048	256	4052	1973	216
0	2303	256	9	2241	222
256	2303	256	279	2241	222
512	2303	256	556	2240	221
768	2303	256	806	2239	221
1024	2303	256	1056	2239	220
1280	2303	256	1329	2239	220
1536	2303	256	1560	2238	221
1792	2303	256	1808	2238	220
2048	2303	256	2059	2236	220
2303	2303	256	2342	2236	220
2559	2303	256	2575	2235	219
2815	2303	256	2824	2234	219
3071	2303	256	3074	2234	219
3327	2303	256	3328	2233	219
3583	2303	256	3573	2232	219
3839	2303	256	3822	2231	215
4095	2303	256	4055	2229	215
0	2559	256	10	2487	221
256	2559	256	280	2485	220
512	2559	256	556	2484	220
768	2559	256	807	2484	220
1024	2559	256	1057	2484	219
1280	2559	256	1328	2483	220
1536	2559	256	1560	2483	219
1792	2559	256	1809	2482	219
2048	2559	256	2060	2482	219
2303	2559	256	2343	2481	218
2559	2559	256	2575	2480	218
2815	2559	256	2825	2481	219
3071	2559	256	3075	2479	218
3327	2559	256	3329	2478	218
3583	2559	256	3574	2478	217
3839	2559	256	3824	2476	214
4095	2559	256	4055	2475	215
0	2815	256	10	2726	219
256	2815	256	281	2724	219
512	2815	256	557	2724	219
768	2815	256	807	2723	218
1024	2815	256	1058	2724	218
1280	2815	256	1329	2723	219
1536	2815	256	1560	2721	218
1792	2815	256	1810	2722	218
2048	2815	256	2060	2721	217
2303	2815	256	2344	2720	217
2559	2815	256	2577	2720	218
2815	2815	256	2825	2719	217
3071	2815	256	3076	2717	217
3327	2815	256	3330	2717	217
3583	2815	256	3574	2716	217
3839	2815	256	3825	2715	213
4095	2815	256	4055	2714	213
0	3071	256	11	2967	218
256	3071	256	281	2966	218
512	3071	256	558	2966	217
768	3071	256	808	2965	217
1024	3071	256	1058	2965	218
1280	3071	256	1338	2964	217
1536	3071	256	1561	2963	217
1792	3071	256	1810	2963	217
2048	3071	256	2061	2962	216
2303	3071	256	2345	2963	216
2559	3071	256	2577	2962	216
2815	3071	256	2826	2961	216
3071	3071	256	3076	2959	216
3327	3071	256	3330	2958	215
3583	3071	256	3576	2958	216
3839	3071	256	3826	2956	212
4095	3071	256	4056	2955	213
0	3327	256	11	3210	217
256	3327	256	282	3208	217
512	3327	256	558	3208	216
768	3327	256	808	3207	217
1024	3327	256	1060	3206	216
1280	3327	256	1338	3206	216
1536	3327	256	1562	3205	216
1792	3327	256	1811	3205	215
2048	3327	256	2061	3204	216
2303	3327	256	2347	3203	216
2559	3327	256	2578	3203	215
2815	3327	256	2827	3202	215
3071	3327	256	3078	3200	215
3327	3327	256	3330	3200	215
3583	3327	256	3577	3199	215
3839	3327	256	3827	3197	211
4095	3327	256	4056	3195	212
0	3583	256	12	3451	216
256	3583	256	282	3450	215
512	3583	256	559	3449	216
768	3583	256	808	3448	216
1024	3583	256	1061	3448	215
1280	3583	256	1332	3447	215
1536	3583	256	1562	3447	214
1792	3583	256	1812	3446	215
2048	3583	256	2063	3445	215
2303	3583	256	2346	3444	214
2559	3583	256	2578	3444	214
2815	3583	256	2827	3442	214
3071	3583	256	3079	3442	213
3327	3583	256	3332	3440	214
3583	3583	256	3577	3440	213
3839	3583	256	3827	3438	209
4095	3583	256	4058	3435	211
0	3839	256	13	3696	214
256	3839	256	280	3693	213
512	3839	256	559	3694	213
768	3839	256	809	3693	212
1024	3839	256	1060	3692	213
1280	3839	256	1332	3691	213
1536	3839	256	1562	3690	212
1792	3839	256	1811	3689	212
2048	3839	256	2063	3689	211
2303	3839	256	2347	3688	212
2559	3839	256	2578	3687	212
2815	3839	256	2828	3686	211
3071	3839	256	3079	3685	211
3327	3839	256	3333	3685	211
3583	3839	256	3578	3683	211
3839	3839	256	3827	3681	208
4095	3839	256	4059	3679	210
0	4095	256	13	3935	210
256	4095	256	278	3933	209
512	4095	256	558	3932	208
768	4095	256	809	3931	209
1024	4095	256	1060	3931	209
1280	4095	256	1331	3929	208
1536	4095	256	1563	3929	208
1792	4095	256	1812	3928	208
2048	4095	256	2063	3927	207
2303	4095	256	2348	3927	208
2559	4095	256	2579	3926	207
2815	4095	256	2828	3924	207
3071	4095	256	3080	3924	207
3327	4095	256	3333	3922	207
3583	4095	256	3579	3921	207
3839	4095	256	3828	3920	206
4095	4095	256	4058	3916	210
0	0	512	4	14	457
256	0	512	275	13	456
512	0	512	553	12	456
768	0	512	804	12	456
1024	0	512	1056	11	455
1280	0	512	1327	10	456
1536	0	512	1559	10	454
1792	0	512	1808	9	455
2048	0	512	2057	9	455
2303	0	512	2340	9	454
2559	0	512	2572	8	454
2815	0	512	2821	9	455
3071	0	512	3071	7	454
3327	0	512	3326	7	454
3583	0	512	3569	7	453
3839	0	512	3819	6	451
4095	0	512	4050	5	453
0	256	512	5	273	454
256	256	512	276	272	454
512	256	512	553	273	454
768	256	512	804	272	453
1024	256	512	1055	271	454
1280	256	512	1326	271	454
1536	256	512	1558	270	454
1792	256	512	1806	270	453
2048	256	512	2057	269	453
2303	256	512	2340	268	453
2559	256	512	2573	269	453
2815	256	512	2822	268	452
3071	256	512	3072	267	453
3327	256	512	3326	267	453
3583	256	512	3571	266	452
3839	256	512	3820	259	452
4095	256	512	4051	263	450
0	512	512	5	532	453
256	512	512	278	532	453
512	512	512	554	531	452
768	512	512	805	532	453
1024	512	512	1057	531	453
1280	512	512	1327	530	452
1536	512	512	1560	530	452
1792	512	512	1808	528	452
2048	512	512	2059	528	451
2303	512	512	2343	528	452
2559	512	512	2575	527	451
2815	512	512	2824	526	451
3071	512	512	3075	526	451
3327	512	512	3328	525	450
3583	512	512	3572	526	451
3839	512	512	3823	523	450
4095	512	512	4053	522	448
0	768	512	6	778	453
256	768	512	278	776	452
512	768	512	555	776	451
768	768	512	806	775	452
1024	768	512	1058	775	451
1280	768	512	1329	775	451
1536	768	512	1561	774	451
1792	768	512	1809	773	450
2048	768	512	2061	773	450
2303	768	512	2343	772	451
2559	768	512	2577	772	450
2815	768	512	2825	771	450
3071	768	512	3075	770	449
3327	768	512	3329	771	450
3583	768	512	3574	770	450
3839	768	512	3823	768	448
4095	768	512	4054	768	447
0	1024	512	8	1021	452
256	1024	512	278	1020	451
512	1024	512	556	1020	451
768	1024	512	807	1019	451
1024	1024	512	1058	1019	450
1280	1024	512	1329	1018	451
1536	1024	512	1561	1017	450
1792	1024	512	1810	1017	450
2048	1024	512	2060	1016	450
2303	1024	512	2345	1017	449
2559	1024	512	2577	1015	449
2815	1024	512	2826	1014	450
3071	1024	512	3076	1014	449
3327	1024	512	3329	1013	449
3583	1024	512	3575	1013	448
3839	1024	512	3824	1012	447
4095	1024	512	4055	1011	447
0	1280	512	8	1279	450
256	1280	512	280	1277	450
512	1280	512	557	1276	450
768	1280	512	807	1276	449
1024	1280	512	1060	1275	450
1280	1280	512	1330	1275	450
1536	1280	512	1561	1274	449
1792	1280	512	1810	1273	449
2048	1280	512	2061	1273	448
2303	1280	512	2346	1273	448
2559	1280	512	2578	1271	449
2815	1280	512	2826	1271	448
3071	1280	512	3077	1270	448
3327	1280	512	3330	1269	447
3583	1280	512	3575	1279	447
3839	1280	512	3825	1269	446
4095	1280	512	4056	1267	445
0	1536	512	9	1512	450
256	1536	512	279	1510	449
512	1536	512	557	1511	448
768	1536	512	807	1510	449
1024	1536	512	1059	1510	449
1280	1536	512	1331	1509	448
1536	1536	512	1562	1507	448
1792	1536	512	1811	1508	448
2048	1536	512	2063	1507	447
2303	1536	512	2346	1507	447
2559	1536	512	2579	1507	447
2815	1536	512	2827	1506	447
3071	1536	512	3077	1505	447
3327	1536	512	3330	1504	446
3583	1536	512	3576	1506	446
3839	1536	512	3824	1504	444
4095	1536	512	4056	1502	444
0	1792	512	10	1753	449
256	1792	512	280	1751	448
512	1792	512	557	1751	447
768	1792	512	808	1751	448
1024	1792	512	1060	1750	447
1280	1792	512	1330	1749	447
1536	1792	512	1563	1749	447
1792	1792	512	1812	1748	446
2048	1792	512	2062	1748	447
2303	1792	512	2347	1748	446
2559	1792	512	2579	1746	446
2815	1792	512	2828	1746	446
3071	1792	512	3078	1746	446
3327	1792	512	3331	1744	446
3583	1792	512	3577	1744	446
3839	1792	512	3825	1743	444
4095	1792	512	4056	1742	444
0	2048	512	10	1995	448
256	2048	512	281	1993	446
512	2048	512	558	1993	447
768	2048	512	808	1992	447
1024	2048	512	1061	1992	446
1280	2048	512	1332	1992	446
1536	2048	512	1563	1991	445
1792	2048	512	1812	1990	446
2048	2048	512	2062	1989	446
2303	2048	512	2346	1988	445
2559	2048	512	2579	1989	445
2815	2048	512	2828	1988	444
3071	2048	512	3079	1987	444
3327	2048	512	3332	1987	445
3583	2048	512	3577	1986	444
3839	2048	512	3827	1986	443
4095	2048	512	4057	1984	443
0	2303	512	11	2253	446
256	2303	512	282	2253	445
512	2303	512	559	2251	446
768	2303	512	809	2251	445
1024	2303	512	1061	2251	445
1280	2303	512	1334	2250	444
1536	2303	512	1564	2250	444
1792	2303	512	1813	2249	445
2048	2303	512	2064	2248	444
2303	2303	512	2348	2247	444
2559	2303	512	2581	2246	444
2815	2303	512	2830	2247	443
3071	2303	512	3080	2246	444
3327	2303	512	3334	2245	443
3583	2303	512	3578	2245	443
3839	2303	512	3828	2243	442
4095	2303	512	4059	2242	441
0	2559	512	12	2498	445
256	2559	512	283	2496	445
512	2559	512	559	2496	444
768	2559	512	811	2495	444
1024	2559	512	1062	2494	444
