4095	3839	256	3938	3489	198
0	4095	256	68	3725	205
256	4095	256	316	3721	205
512	4095	256	562	3720	204
768	4095	256	803	3721	204
1024	4095	256	1042	3721	203
1280	4095	256	1284	3720	202
1536	4095	256	1529	3721	203
1792	4095	256	1769	3720	202
2048	4095	256	2010	3721	202
2303	4095	256	2275	3721	202
2559	4095	256	2510	3721	201
2815	4095	256	2747	3721	201
3071	4095	256	2986	3722	201
3327	4095	256	3222	3721	200
3583	4095	256	3461	3721	199
3839	4095	256	3703	3721	198
4095	4095	256	3941	3720	196
0	0	512	22	0	451
256	0	512	269	0	450
512	0	512	516	0	449
768	0	512	760	0	449
1024	0	512	999	0	448
1280	0	512	1240	0	448
1536	0	512	1484	0	447
1792	0	512	1725	0	447
2048	0	512	1963	0	447
2303	0	512	2223	0	446
2559	0	512	2465	0	445
2815	0	512	2698	0	445
3071	0	512	2939	0	444
3327	0	512	3176	0	444
3583	0	512	3412	1	442
3839	0	512	3656	1	439
4095	0	512	3894	1	437
0	256	512	25	240	450
256	256	512	273	240	448
512	256	512	521	240	447
768	256	512	764	241	448
1024	256	512	1003	241	447
1280	256	512	1246	241	446
1536	256	512	1487	241	446
1792	256	512	1727	241	445
2048	256	512	1965	240	444
2303	256	512	2224	240	445
2559	256	512	2466	241	443
2815	256	512	2699	241	443
3071	256	512	2939	241	443
3327	256	512	3177	241	442
3583	256	512	3413	241	441
3839	256	512	3655	240	439
4095	256	512	3894	239	436
0	512	512	28	485	448
256	512	512	279	485	448
512	512	512	525	485	446
768	512	512	768	486	445
1024	512	512	1009	486	446
1280	512	512	1250	486	445
1536	512	512	1492	486	445
1792	512	512	1733	486	444
2048	512	512	1970	485	443
2303	512	512	2229	485	442
2559	512	512	2472	486	442
2815	512	512	2705	486	441
3071	512	512	2945	486	440
3327	512	512	3182	486	439
3583	512	512	3418	485	439
3839	512	512	3661	485	437
4095	512	512	3900	484	434
0	768	512	32	722	446
256	768	512	283	722	446
512	768	512	530	723	445
768	768	512	773	722	444
1024	768	512	1013	723	445
1280	768	512	1255	723	444
1536	768	512	1497	723	443
1792	768	512	1738	723	443
2048	768	512	1974	722	442
2303	768	512	2235	722	440
2559	768	512	2476	722	441
2815	768	512	2710	723	440
3071	768	512	2950	723	440
3327	768	512	3186	722	439
3583	768	512	3424	722	437
3839	768	512	3666	721	437
4095	768	512	3904	720	434
0	1024	512	35	953	446
256	1024	512	286	953	445
512	1024	512	534	953	445
768	1024	512	776	953	444
1024	1024	512	1016	954	443
1280	1024	512	1259	954	444
1536	1024	512	1501	954	443
1792	1024	512	1741	954	442
2048	1024	512	1979	953	441
2303	1024	512	2239	953	440
2559	1024	512	2480	953	440
2815	1024	512	2714	954	439
3071	1024	512	2953	954	438
3327	1024	512	3191	954	438
3583	1024	512	3427	953	437
3839	1024	512	3669	952	436
4095	1024	512	3908	951	433
0	1280	512	39	1191	445
256	1280	512	290	1191	444
512	1280	512	538	1191	444
768	1280	512	780	1191	443
1024	1280	512	1020	1191	442
1280	1280	512	1262	1191	442
1536	1280	512	1504	1191	442
1792	1280	512	1745	1191	440
2048	1280	512	1982	1191	440
2303	1280	512	2245	1191	439
2559	1280	512	2484	1191	438
2815	1280	512	2717	1191	438
3071	1280	512	2957	1191	437
3327	1280	512	3194	1191	437
3583	1280	512	3431	1191	436
3839	1280	512	3674	1190	434
4095	1280	512	3912	1189	432
0	1536	512	43	1423	444
256	1536	512	294	1423	443
512	1536	512	541	1422	442
768	1536	512	784	1423	442
1024	1536	512	1023	1422	441
1280	1536	512	1265	1422	440
1536	1536	512	1508	1422	440
1792	1536	512	1748	1422	439
2048	1536	512	1985	1422	439
2303	1536	512	2248	1422	438
2559	1536	512	2487	1422	437
2815	1536	512	2721	1422	437
3071	1536	512	2961	1423	436
3327	1536	512	3198	1423	435
3583	1536	512	3435	1422	435
3839	1536	512	3677	1421	433
4095	1536	512	3915	1420	431
0	1792	512	46	1648	442
256	1792	512	297	1647	442
512	1792	512	545	1647	441
768	1792	512	787	1647	441
1024	1792	512	1026	1647	440
1280	1792	512	1268	1647	439
1536	1792	512	1511	1647	439
1792	1792	512	1751	1647	438
2048	1792	512	1989	1646	437
2303	1792	512	2251	1648	438
2559	1792	512	2491	1648	437
2815	1792	512	2724	1648	437
3071	1792	512	2964	1649	436
3327	1792	512	3202	1649	435
3583	1792	512	3438	1649	434
3839	1792	512	3681	1648	432
4095	1792	512	3920	1647	429
0	2048	512	49	1876	441
256	2048	512	300	1874	440
512	2048	512	547	1875	440
768	2048	512	789	1875	439
1024	2048	512	1029	1875	439
1280	2048	512	1272	1876	438
1536	2048	512	1514	1876	437
1792	2048	512	1756	1876	438
2048	2048	512	1992	1875	437
2303	2048	512	2256	1875	437
2559	2048	512	2494	1877	437
2815	2048	512	2728	1877	435
3071	2048	512	2968	1877	436
3327	2048	512	3205	1878	435
3583	2048	512	3442	1878	433
3839	2048	512	3685	1877	432
4095	2048	512	3923	1876	429
0	2303	512	53	2114	439
256	2303	512	303	2111	438
512	2303	512	550	2113	438
768	2303	512	793	2111	438
1024	2303	512	1033	2113	438
1280	2303	512	1275	2113	437
1536	2303	512	1518	2113	436
1792	2303	512	1759	2114	437
2048	2303	512	1998	2114	436
2303	2303	512	2261	2114	435
2559	2303	512	2498	2114	436
2815	2303	512	2733	2115	435
3071	2303	512	2973	2116	435
3327	2303	512	3209	2116	434
3583	2303	512	3447	2116	432
3839	2303	512	3689	2116	431
4095	2303	512	3927	2115	427
0	2559	512	57	2368	439
256	2559	512	308	2365	437
512	2559	512	556	2366	437
768	2559	512	797	2365	437
1024	2559	512	1038	2366	436
1280	2559	512	1280	2367	436
1536	2559	512	1524	2367	436
1792	2559	512	1765	2368	435
2048	2559	512	2003	2368	435
2303	2559	512	2266	2367	434
2559	2559	512	2503	2368	435
2815	2559	512	2738	2368	434
3071	2559	512	2977	2369	433
3327	2559	512	3214	2369	433
3583	2559	512	3451	2369	431
3839	2559	512	3693	2368	429
4095	2559	512	3932	2368	426
